,Date,Hours,Planned,Output
735,2022-04-06,1300-1400,34,34
736,2022-04-06,1400-1500,46,34
737,2022-04-06,1500-1600,50,40
738,2022-04-06,1600-1700,50,40
739,2022-04-06,1700-1800,33,28
740,2022-04-06,1800-1900,50,50
741,2022-04-06,1900-2000,50,50
742,2022-04-06,2000-2100,50,50
743,2022-04-06,2100-2200,46,43
744,2022-04-06,2200-2300,46,35
745,2022-04-06,2300-0000,50,31
746,2022-04-06,0000-0100,50,37
747,2022-04-06,0100-0200,33,15
748,2022-04-06,0200-0300,50,39
749,2022-04-06,0300-0400,50,35
750,2022-04-06,0400-0500,50,37
751,2022-04-06,0500-0600,46,26
752,2022-04-07,0600-0700,46,35
753,2022-04-07,0700-0800,50,50
754,2022-04-07,0800-0900,50,50
755,2022-04-07,0900-1000,33,50
756,2022-04-07,1000-1100,50,0
757,2022-04-07,1100-1200,50,14
758,2022-04-07,1200-1300,50,20
759,2022-04-07,1300-1400,46,29
760,2022-04-07,1400-1500,46,11
761,2022-04-07,1500-1600,50,19
762,2022-04-07,1600-1700,50,4
763,2022-04-07,1700-1800,33,4
764,2022-04-07,1800-1900,50,4
765,2022-04-07,1900-2000,50,46
766,2022-04-07,2000-2100,50,32
767,2022-04-07,2100-2200,46,32
768,2022-04-07,2200-2300,46,6
769,2022-04-07,2300-0000,50,0
770,2022-04-07,0000-0100,50,0
771,2022-04-07,0100-0200,33,0
772,2022-04-07,0200-0300,50,0
773,2022-04-07,0300-0400,50,0
774,2022-04-07,0400-0500,50,0
775,2022-04-07,0500-0600,46,0
776,2022-04-08,1400-1500,46,46
777,2022-04-08,1500-1600,50,50
778,2022-04-08,1600-1700,50,50
779,2022-04-08,1700-1800,33,28
780,2022-04-08,1800-1900,50,38
781,2022-04-08,1900-2000,50,48
782,2022-04-08,2000-2100,50,50
783,2022-04-08,2100-2200,46,40
784,2022-04-08,2200-2300,46,36
785,2022-04-08,2300-0000,50,50
786,2022-04-08,0000-0100,50,50
787,2022-04-08,0100-0200,33,45
788,2022-04-08,0200-0300,50,0
789,2022-04-08,0300-0400,50,0
790,2022-04-08,0400-0500,50,0
791,2022-04-08,0500-0600,46,0
792,2022-04-11,0600-0700,46,39
793,2022-04-11,0700-0800,50,50
794,2022-04-11,0800-0900,50,50
795,2022-04-11,0900-1000,33,33
796,2022-04-11,1000-1100,50,50
797,2022-04-11,1100-1200,50,50
798,2022-04-11,1200-1300,50,33
799,2022-04-11,1300-1400,34,31
800,2022-04-11,1400-1500,46,40
801,2022-04-11,1500-1600,50,47
802,2022-04-11,1600-1700,50,44
803,2022-04-11,1700-1800,33,24
804,2022-04-11,1800-1900,50,47
805,2022-04-11,1900-2000,50,44
806,2022-04-11,2000-2100,50,39
807,2022-04-11,2100-2200,46,16
808,2022-04-11,2200-2300,46,45
809,2022-04-11,2300-0000,50,50
810,2022-04-11,0000-0100,50,18
811,2022-04-11,0100-0200,33,0
812,2022-04-11,0200-0300,50,0
813,2022-04-11,0300-0400,50,50
814,2022-04-11,0400-0500,50,50
815,2022-04-11,0500-0600,46,42
816,2022-04-12,0600-0700,46,46
817,2022-04-12,0700-0800,50,50
818,2022-04-12,0800-0900,50,50
819,2022-04-12,0900-1000,33,33
820,2022-04-12,1000-1100,50,40
821,2022-04-12,1100-1200,50,29
822,2022-04-12,1200-1300,50,41
823,2022-04-12,1300-1400,46,42
824,2022-04-12,1400-1500,46,40
825,2022-04-12,1500-1600,50,49
826,2022-04-12,1600-1700,50,50
827,2022-04-12,1700-1800,33,8
828,2022-04-12,1800-1900,50,40
829,2022-04-12,1900-2000,50,43
830,2022-04-12,2000-2100,50,44
831,2022-04-12,2100-2200,46,30
832,2022-04-12,2200-2300,46,44
833,2022-04-12,2300-0000,50,50
834,2022-04-12,0000-0100,50,46
835,2022-04-12,0100-0200,33,30
836,2022-04-12,0200-0300,50,50
837,2022-04-12,0300-0400,50,49
838,2022-04-12,0400-0500,50,50
839,2022-04-12,0500-0600,46,42
840,2022-04-13,2200-2300,46,44
841,2022-04-13,2300-0000,50,50
842,2022-04-13,0000-0100,50,46
843,2022-04-13,0100-0200,33,30
844,2022-04-13,0200-0300,50,50
845,2022-04-13,0300-0400,50,49
846,2022-04-13,0400-0500,50,50
847,2022-04-13,0500-0600,46,42
848,2022-04-13,0600-0700,46,17
849,2022-04-13,0700-0800,50,0
850,2022-04-13,0800-0900,50,40
851,2022-04-13,0900-1000,33,33
852,2022-04-13,1000-1100,50,42
853,2022-04-13,1100-1200,50,50
854,2022-04-13,1200-1300,50,50
855,2022-04-13,1300-1400,46,37
856,2022-04-13,1400-1500,46,22
857,2022-04-13,1500-1600,50,50
858,2022-04-13,1600-1700,50,46
859,2022-04-13,1700-1800,33,27
860,2022-04-13,1800-1900,50,46
861,2022-04-13,1900-2000,50,44
862,2022-04-13,2000-2100,50,50
863,2022-04-13,2100-2200,46,38
864,2022-04-13,2200-2300,46,45
865,2022-04-13,2300-0000,50,46
866,2022-04-13,0000-0100,50,46
867,2022-04-13,0100-0200,33,30
868,2022-04-13,0200-0300,50,50
869,2022-04-13,0300-0400,50,40
870,2022-04-13,0400-0500,50,47
871,2022-04-13,0500-0600,46,42
872,2022-04-14,0600-0700,46,46
873,2022-04-14,0700-0800,50,50
874,2022-04-14,0800-0900,50,50
875,2022-04-14,0900-1000,33,33
876,2022-04-14,1000-1100,50,50
877,2022-04-14,1100-1200,50,50
878,2022-04-14,1200-1300,50,21
879,2022-04-14,1300-1400,46,8
880,2022-04-14,1400-1500,46,31
881,2022-04-14,1500-1600,50,47
882,2022-04-14,1600-1700,50,49
883,2022-04-14,1700-1800,33,27
884,2022-04-14,1800-1900,50,49
885,2022-04-14,1900-2000,50,49
886,2022-04-14,2000-2100,50,42
887,2022-04-14,2100-2200,46,36
888,2022-04-14,1400-1500,46,39
889,2022-04-14,1500-1600,50,49
890,2022-04-14,1600-1700,50,50
891,2022-04-14,1700-1800,33,30
892,2022-04-14,1800-1900,50,50
893,2022-04-14,1900-2000,50,50
894,2022-04-14,2000-2100,50,0
895,2022-04-14,2100-2200,46,0
896,2022-04-19,0600-0700,46,3
897,2022-04-19,0700-0800,50,15
898,2022-04-19,0800-0900,50,48
899,2022-04-19,0900-1000,33,26
900,2022-04-19,1000-1100,50,47
901,2022-04-19,1100-1200,50,10
902,2022-04-19,1200-1300,50,37
903,2022-04-19,1300-1400,46,23
904,2022-04-19,1400-1500,46,45
905,2022-04-19,1500-1600,50,49
906,2022-04-19,1600-1700,50,47
907,2022-04-19,1700-1800,33,30
908,2022-04-19,1800-1900,50,45
909,2022-04-19,1900-2000,50,48
910,2022-04-19,2000-2100,50,39
911,2022-04-19,2100-2200,46,34
912,2022-04-19,2200-2300,46,41
913,2022-04-19,2300-0000,50,41
914,2022-04-19,0000-0100,50,50
915,2022-04-19,0100-0200,33,33
916,2022-04-19,0200-0300,50,50
917,2022-04-19,0300-0400,50,48
918,2022-04-19,0400-0500,50,41
919,2022-04-19,0500-0600,46,40
920,2022-04-20,0600-0700,46,41
921,2022-04-20,0700-0800,50,47
922,2022-04-20,0800-0900,50,39
923,2022-04-20,0900-1000,33,23
924,2022-04-20,1000-1100,50,30
925,2022-04-20,1100-1200,50,42
926,2022-04-20,1200-1300,50,49
927,2022-04-20,1300-1400,46,21
928,2022-04-20,1400-1500,46,46
929,2022-04-20,1500-1600,50,24
930,2022-04-20,1600-1700,50,50
931,2022-04-20,1700-1800,33,30
932,2022-04-20,1800-1900,50,29
933,2022-04-20,1900-2000,50,29
934,2022-04-20,2000-2100,50,14
935,2022-04-20,2100-2200,46,0
936,2022-04-21,0600-0700,46,0
937,2022-04-21,0700-0800,50,0
938,2022-04-21,0800-0900,50,0
939,2022-04-21,0900-1000,33,0
940,2022-04-21,1000-1100,50,1
941,2022-04-21,1100-1200,50,0
942,2022-04-21,1200-1300,50,13
943,2022-04-21,1300-1400,46,10
944,2022-04-21,1400-1500,46,18
945,2022-04-21,1500-1600,50,22
946,2022-04-21,1600-1700,50,23
947,2022-04-21,1700-1800,33,15
948,2022-04-21,1800-1900,50,43
949,2022-04-21,1900-2000,50,45
950,2022-04-21,2000-2100,50,50
951,2022-04-21,2100-2200,46,35
952,2022-04-22,2200-2300,46,0
953,2022-04-22,2300-0000,50,0
954,2022-04-22,0000-0100,50,0
955,2022-04-22,0100-0200,33,0
956,2022-04-22,0200-0300,50,39
957,2022-04-22,0300-0400,50,47
958,2022-04-22,0400-0500,50,50
959,2022-04-22,0500-0600,46,43
960,2022-04-22,0600-0700,46,41
961,2022-04-22,0700-0800,50,50
962,2022-04-22,0800-0900,50,50
963,2022-04-22,0900-1000,33,27
964,2022-04-22,1000-1100,50,46
965,2022-04-22,1100-1200,50,46
966,2022-04-22,1200-1300,50,47
967,2022-04-22,1300-1400,46,17
968,2022-04-22,1400-1500,46,37
969,2022-04-22,1500-1600,50,40
970,2022-04-22,1600-1700,50,10
971,2022-04-22,1700-1800,33,0
972,2022-04-22,1800-1900,50,0
973,2022-04-22,1900-2000,50,9
974,2022-04-22,2000-2100,50,0
975,2022-04-22,2100-2200,46,0
976,2022-04-22,2200-2300,46,0
977,2022-04-22,2300-0000,50,0
978,2022-04-22,0000-0100,50,0
979,2022-04-22,0100-0200,33,0
980,2022-04-22,0200-0300,50,0
981,2022-04-22,0300-0400,50,0
982,2022-04-22,0400-0500,50,0
983,2022-04-22,0500-0600,46,0
984,2022-04-26,1400-1500,46,9
985,2022-04-26,1500-1600,50,42
986,2022-04-26,1600-1700,50,40
987,2022-04-26,1700-1800,33,8
988,2022-04-26,1800-1900,50,45
989,2022-04-26,1900-2000,50,50
990,2022-04-26,2000-2100,50,50
991,2022-04-26,2100-2200,46,38
992,2022-04-26,2200-2300,46,35
993,2022-04-26,2300-0000,50,50
994,2022-04-26,0000-0100,50,49
995,2022-04-26,0100-0200,33,25
996,2022-04-26,0200-0300,50,30
997,2022-04-26,0300-0400,50,39
998,2022-04-26,0400-0500,50,36
999,2022-04-26,0500-0600,46,16
1000,2022-04-27,0600-0700,34,0
1001,2022-04-27,0700-0800,37,38
1002,2022-04-27,0800-0900,37,37
1003,2022-04-27,0900-1000,24,24
1004,2022-04-27,1000-1100,37,38
1005,2022-04-27,1100-1200,37,33
1006,2022-04-27,1200-1300,37,38
1007,2022-04-27,1300-1400,34,34
1008,2022-04-27,1400-1500,46,16
1009,2022-04-27,1500-1600,50,4
1010,2022-04-27,1600-1700,50,40
1011,2022-04-27,1700-1800,33,33
1012,2022-04-27,1800-1900,50,50
1013,2022-04-27,1900-2000,50,44
1014,2022-04-27,2000-2100,50,32
1015,2022-04-27,2100-2200,46,40
1016,2022-04-27,2200-2300,46,43
1017,2022-04-27,2300-0000,50,50
1018,2022-04-27,0000-0100,50,46
1019,2022-04-27,0100-0200,33,5
1020,2022-04-27,0200-0300,50,32
1021,2022-04-27,0300-0400,50,40
1022,2022-04-27,0400-0500,50,19
1023,2022-04-27,0500-0600,46,12
1024,2022-04-28,0600-0700,46,13
1025,2022-04-28,0700-0800,50,11
1026,2022-04-28,0800-0900,50,6
1027,2022-04-28,0900-1000,33,0
1028,2022-04-28,1000-1100,50,28
1029,2022-04-28,1100-1200,50,14
1030,2022-04-28,1200-1300,50,34
1031,2022-04-28,1300-1400,46,30
1032,2022-04-28,1400-1500,46,46
1033,2022-04-28,1500-1600,50,50
1034,2022-04-28,1600-1700,50,50
1035,2022-04-28,1700-1800,33,33
1036,2022-04-28,1800-1900,50,50
1037,2022-04-28,1900-2000,50,50
1038,2022-04-28,2000-2100,50,50
1039,2022-04-28,2100-2200,46,43
1040,2022-04-28,2200-2300,46,46
1041,2022-04-28,2300-0000,50,35
1042,2022-04-28,0000-0100,50,50
1043,2022-04-28,0100-0200,33,30
1044,2022-04-28,0200-0300,50,50
1045,2022-04-28,0300-0400,50,50
1046,2022-04-28,0400-0500,50,50
1047,2022-04-28,0500-0600,46,39
1048,2022-04-29,0600-0700,46,45
1049,2022-04-29,0700-0800,50,50
1050,2022-04-29,0800-0900,50,35
1051,2022-04-29,0900-1000,33,26
1052,2022-04-29,1000-1100,50,49
1053,2022-04-29,1100-1200,50,48
1054,2022-04-29,1200-1300,50,35
1055,2022-04-29,1300-1400,46,35
1056,2022-04-29,1400-1500,46,23
1057,2022-04-29,1500-1600,50,6
1058,2022-04-29,1600-1700,50,10
1059,2022-04-29,1700-1800,33,2
1060,2022-04-29,1800-1900,50,21
1061,2022-04-29,1900-2000,50,38
1062,2022-04-29,2000-2100,50,50
1063,2022-04-29,2100-2200,46,36
1064,2022-04-29,2200-2300,46,37
1065,2022-04-29,2300-0000,50,50
1066,2022-04-29,0000-0100,50,50
1067,2022-04-29,0100-0200,33,28
1068,2022-04-29,0200-0300,50,49
1069,2022-04-29,0300-0400,50,41
1070,2022-04-29,0400-0500,50,30
1071,2022-04-29,0500-0600,46,23
1072,2022-05-04,0600-0700,46,0
1073,2022-05-04,0700-0800,50,43
1074,2022-05-04,0800-0900,50,50
1075,2022-05-04,0900-1000,33,24
1076,2022-05-04,1000-1100,50,50
1077,2022-05-04,1100-1200,50,45
1078,2022-05-04,1200-1300,50,27
1079,2022-05-04,1300-1400,46,35
1080,2022-05-04,1400-1500,34,34
1081,2022-05-04,1500-1600,37,37
1082,2022-05-04,1600-1700,37,37
1083,2022-05-04,1700-1800,24,24
1084,2022-05-04,1800-1900,37,37
1085,2022-05-04,1900-2000,37,37
1086,2022-05-04,2000-2100,37,37
1087,2022-05-04,2100-2200,34,34
1088,2022-05-04,2200-2300,46,46
1089,2022-05-04,2300-0000,50,49
1090,2022-05-05,0000-0100,50,47
1091,2022-05-04,0100-0200,33,30
1092,2022-05-04,0200-0300,50,50
1093,2022-05-04,0300-0400,50,50
1094,2022-05-04,0400-0500,50,32
1095,2022-05-04,0500-0600,46,17
1096,2022-05-05,0600-0700,46,46
1097,2022-05-05,0700-0800,50,50
1098,2022-05-05,0800-0900,50,50
1099,2022-05-05,0900-1000,33,33
1100,2022-05-05,1000-1100,50,48
1101,2022-05-05,1100-1200,50,28
1102,2022-05-05,1200-1300,50,8
1103,2022-05-05,1300-1400,46,34
1104,2022-05-05,1400-1500,34,29
1105,2022-05-05,1500-1600,37,30
1106,2022-05-05,1600-1700,37,34
1107,2022-05-05,1700-1800,24,22
1108,2022-05-05,1800-1900,37,14
1109,2022-05-05,1900-2000,37,0
1110,2022-05-05,2000-2100,37,0
1111,2022-05-05,2100-2200,34,0
1112,2022-05-05,2200-2300,46,25
1113,2022-05-05,2300-0000,50,28
1114,2022-05-05,0000-0100,50,50
1115,2022-05-05,0100-0200,33,30
1116,2022-05-05,0200-0300,50,50
1117,2022-05-05,0300-0400,50,49
1118,2022-05-05,0400-0500,50,48
1119,2022-05-05,0500-0600,46,35
1120,2022-05-06,0600-0700,46,46
1121,2022-05-06,0700-0800,50,50
1122,2022-05-06,0800-0900,50,50
1123,2022-05-06,0900-1000,33,33
1124,2022-05-06,1000-1100,50,47
1125,2022-05-06,1100-1200,50,38
1126,2022-05-06,1200-1300,50,44
1127,2022-05-06,1300-1400,46,34
1128,2022-05-06,1400-1500,34,34
1129,2022-05-06,1500-1600,37,37
1130,2022-05-06,1600-1700,37,37
1131,2022-05-06,1700-1800,24,24
1132,2022-05-06,1800-1900,37,37
1133,2022-05-06,1900-2000,37,37
1134,2022-05-06,2000-2100,37,23
1135,2022-05-06,2100-2200,34,1
1136,2022-05-06,2200-2300,46,31
1137,2022-05-06,2300-0000,50,36
1138,2022-05-06,0000-0100,50,50
1139,2022-05-06,0100-0200,33,30
1140,2022-05-06,0200-0300,50,50
1141,2022-05-06,0300-0400,50,49
1142,2022-05-06,0400-0500,50,50
1143,2022-05-06,0500-0600,46,39
1144,2022-05-09,0600-0700,34,0
1145,2022-05-09,0700-0800,37,0
1146,2022-05-09,0800-0900,50,48
1147,2022-05-09,0900-1000,33,23
1148,2022-05-09,1000-1100,50,50
1149,2022-05-09,1100-1200,50,47
1150,2022-05-09,1200-1300,50,48
1151,2022-05-09,1300-1400,46,39
1152,2022-05-09,0600-0700,46,41
1153,2022-05-09,0700-0800,50,47
1154,2022-05-09,0800-0900,50,46
1155,2022-05-09,0900-1000,33,24
1156,2022-05-09,1000-1100,50,42
1157,2022-05-09,1100-1200,50,47
1158,2022-05-09,1200-1300,50,50
1159,2022-05-09,1300-1400,46,38
1160,2022-05-09,2200-2300,46,46
1161,2022-05-09,2300-0000,50,50
1162,2022-05-09,0000-0100,50,50
1163,2022-05-09,0100-0200,33,33
1164,2022-05-09,0200-0300,50,50
1165,2022-05-09,0300-0400,50,50
1166,2022-05-09,0400-0500,50,50
1167,2022-05-09,0500-0600,46,39
1168,2022-05-10,0600-0700,34,34
1169,2022-05-10,0700-0800,37,37
1170,2022-05-10,0800-0900,25,35
1171,2022-05-10,0900-1000,16,16
1172,2022-05-10,1000-1100,37,37
1173,2022-05-10,1100-1200,37,37
1174,2022-05-10,1200-1300,37,37
1175,2022-05-10,1300-1400,34,0
1176,2022-05-10,1400-1500,46,0
1177,2022-05-10,1500-1600,50,25
1178,2022-05-10,1600-1700,50,49
1179,2022-05-10,1700-1800,33,27
1180,2022-05-10,1800-1900,50,49
1181,2022-05-10,1900-2000,50,50
1182,2022-05-10,2000-2100,50,50
1183,2022-05-10,2100-2200,46,39
1184,2022-05-10,2200-2300,46,40
1185,2022-05-10,2300-0000,50,49
1186,2022-05-10,0000-0100,50,50
1187,2022-05-10,0100-0200,33,33
1188,2022-05-10,0200-0300,37,16
1189,2022-05-10,0300-0400,37,37
1190,2022-05-10,0400-0500,37,37
1191,2022-05-10,0500-0600,34,34
1192,2022-05-11,0600-0700,34,34
1193,2022-05-11,0700-0800,37,37
1194,2022-05-11,0800-0900,37,30
1195,2022-05-11,0900-1000,24,15
1196,2022-05-11,1000-1100,37,15
1197,2022-05-11,1100-1200,37,35
1198,2022-05-11,1200-1300,37,32
1199,2022-05-11,1300-1400,34,34
1200,2022-05-11,1400-1500,46,28
1201,2022-05-11,1500-1600,50,43
1202,2022-05-11,1600-1700,50,38
1203,2022-05-11,1700-1800,33,31
1204,2022-05-11,1800-1900,50,45
1205,2022-05-11,1900-2000,50,50
1206,2022-05-11,2000-2100,50,26
1207,2022-05-11,2100-2200,46,21
1208,2022-05-11,2200-2300,46,46
1209,2022-05-11,2300-0000,50,50
1210,2022-05-11,0000-0100,50,20
1211,2022-05-11,0100-0200,33,33
1212,2022-05-11,0200-0300,50,22
1213,2022-05-11,0300-0400,50,14
1214,2022-05-11,0400-0500,50,9
1215,2022-05-11,0500-0600,46,0
1216,2022-05-12,0600-0700,34,0
1217,2022-05-12,0700-0800,37,19
1218,2022-05-12,0800-0900,37,37
1219,2022-05-12,0900-1000,24,24
1220,2022-05-12,1000-1100,50,41
1221,2022-05-12,1100-1200,50,18
1222,2022-05-12,1200-1300,50,35
1223,2022-05-12,1300-1400,46,23
1224,2022-05-12,1400-1500,46,46
1225,2022-05-12,1500-1600,50,48
1226,2022-05-12,1600-1700,50,43
1227,2022-05-12,1700-1800,33,31
1228,2022-05-12,1800-1900,50,41
1229,2022-05-12,1900-2000,50,50
1230,2022-05-12,2000-2100,50,49
1231,2022-05-12,2100-2200,46,39
1232,2022-05-12,2200-2300,46,43
1233,2022-05-12,2300-0000,50,37
1234,2022-05-12,0000-0100,50,32
1235,2022-05-12,0100-0200,33,0
1236,2022-05-12,0200-0300,50,0
1237,2022-05-12,0300-0400,50,0
1238,2022-05-12,0400-0500,50,0
1239,2022-05-12,0500-0600,46,0
1240,2022-05-13,0600-0700,46,0
1241,2022-05-13,0700-0800,50,0
1242,2022-05-13,0800-0900,50,0
1243,2022-05-13,0900-1000,33,12
1244,2022-05-13,1000-1100,50,37
1245,2022-05-13,1100-1200,50,40
1246,2022-05-13,1200-1300,50,45
1247,2022-05-13,1300-1400,46,37
1248,2022-05-13,1400-1500,46,43
1249,2022-05-13,1500-1600,50,43
1250,2022-05-13,1600-1700,50,43
1251,2022-05-13,1700-1800,33,30
1252,2022-05-13,1800-1900,50,50
1253,2022-05-13,1900-2000,50,50
1254,2022-05-13,2000-2100,50,49
1255,2022-05-13,2100-2200,46,39
1256,2022-05-13,2200-2300,46,42
1257,2022-05-13,2300-0000,50,50
1258,2022-05-13,0000-0100,50,50
1259,2022-05-13,0100-0200,33,33
1260,2022-05-13,0200-0300,37,37
1261,2022-05-13,0300-0400,37,37
1262,2022-05-13,0400-0500,37,37
1263,2022-05-13,0500-0600,34,34
1264,2022-05-16,0600-0700,46,42
1265,2022-05-16,0700-0800,50,42
1266,2022-05-16,0800-0900,50,43
1267,2022-05-16,0900-1000,33,24
1268,2022-05-16,1000-1100,50,31
1269,2022-05-16,1100-1200,50,40
1270,2022-05-16,1200-1300,50,43
1271,2022-05-16,1300-1400,46,25
1272,2022-05-16,1400-1500,46,44
1273,2022-05-16,1500-1600,50,29
1274,2022-05-16,1600-1700,50,43
1275,2022-05-16,1700-1800,33,23
1276,2022-05-16,1800-1900,50,37
1277,2022-05-16,1900-2000,50,46
1278,2022-05-16,2000-2100,50,40
1279,2022-05-16,2100-2200,46,27
1280,2022-05-16,2200-2300,46,44
1281,2022-05-16,2300-0000,50,50
1282,2022-05-16,0000-0100,50,50
1283,2022-05-16,0100-0200,33,29
1284,2022-05-16,0200-0300,50,45
1285,2022-05-16,0300-0400,50,25
1286,2022-05-16,0400-0500,50,26
1287,2022-05-16,0500-0600,46,34
1288,2022-05-17,0600-0700,46,43
1289,2022-05-17,0700-0800,50,31
1290,2022-05-17,0800-0900,50,25
1291,2022-05-17,0900-1000,33,23
1292,2022-05-17,1000-1100,50,33
1293,2022-05-17,1100-1200,50,21
1294,2022-05-17,1200-1300,50,30
1295,2022-05-17,1300-1400,46,22
1296,2022-05-17,1400-1500,46,0
1297,2022-05-17,1500-1600,50,40
1298,2022-05-17,1600-1700,50,50
1299,2022-05-17,1700-1800,33,33
1300,2022-05-17,1800-1900,37,37
1301,2022-05-17,1900-2000,37,37
1302,2022-05-17,2000-2100,37,37
1303,2022-05-17,2100-2200,34,34
1304,2022-05-17,2200-2300,46,42
1305,2022-05-17,2300-0000,50,50
1306,2022-05-17,0000-0100,50,50
1307,2022-05-17,0100-0200,33,15
1308,2022-05-17,0200-0300,50,44
1309,2022-05-17,0300-0400,50,44
1310,2022-05-17,0400-0500,50,20
1311,2022-05-17,0500-0600,46,0
1312,2022-05-18,0600-0700,46,24
1313,2022-05-18,0700-0800,50,41
1314,2022-05-18,0800-0900,50,33
1315,2022-05-18,0900-1000,33,10
1316,2022-05-18,1000-1100,50,33
1317,2022-05-18,1100-1200,50,41
1318,2022-05-18,1200-1300,50,17
1319,2022-05-18,1300-1400,46,21
1320,2022-05-18,1400-1500,46,44
1321,2022-05-18,1500-1600,50,49
1322,2022-05-18,1600-1700,50,37
1323,2022-05-18,1700-1800,33,31
1324,2022-05-18,1800-1900,50,50
1325,2022-05-18,1900-2000,50,50
1326,2022-05-18,2000-2100,50,40
1327,2022-05-18,2100-2200,46,39
1328,2022-05-18,2200-2300,46,33
1329,2022-05-18,2300-0000,50,36
1330,2022-05-18,0000-0100,50,34
1331,2022-05-18,0100-0200,33,20
1332,2022-05-18,0200-0300,50,13
1333,2022-05-18,0300-0400,50,37
1334,2022-05-18,0400-0500,50,48
1335,2022-05-18,0500-0600,46,42
1336,2022-05-19,0600-0700,46,44
1337,2022-05-19,0700-0800,50,43
1338,2022-05-19,0800-0900,50,21
1339,2022-05-19,0900-1000,33,27
1340,2022-05-19,1000-1100,50,21
1341,2022-05-19,1100-1200,50,40
1342,2022-05-19,1200-1300,37,26
1343,2022-05-19,1300-1400,46,11
1344,2022-05-19,1400-1500,46,39
1345,2022-05-19,1500-1600,50,40
1346,2022-05-19,1600-1700,50,22
1347,2022-05-19,1700-1800,33,33
1348,2022-05-19,1800-1900,50,32
1349,2022-05-19,1900-2000,50,35
1350,2022-05-19,2000-2100,50,50
1351,2022-05-19,2100-2200,46,36
1352,2022-05-19,2200-2300,46,34
1353,2022-05-19,2300-0000,50,50
1354,2022-05-19,0000-0100,50,50
1355,2022-05-19,0100-0200,33,25
1356,2022-05-19,0200-0300,50,45
1357,2022-05-19,0300-0400,50,49
1358,2022-05-19,0400-0500,50,47
1359,2022-05-19,0500-0600,46,37
1360,2022-05-20,0600-0700,46,16
1361,2022-05-20,0700-0800,50,25
1362,2022-05-20,0800-0900,50,25
1363,2022-05-20,0900-1000,33,0
1364,2022-05-20,1000-1100,50,0
1365,2022-05-20,1100-1200,50,16
1366,2022-05-20,1200-1300,50,24
1367,2022-05-20,1300-1400,46,30
1368,2022-05-20,1400-1500,46,43
1369,2022-05-20,1500-1600,50,40
1370,2022-05-20,1600-1700,50,37
1371,2022-05-20,1700-1800,33,25
1372,2022-05-20,1800-1900,37,37
1373,2022-05-20,1900-2000,37,37
1374,2022-05-20,2000-2100,37,34
1375,2022-05-20,2100-2200,34,34
1376,2022-05-20,2200-2300,46,43
1377,2022-05-20,2300-0000,50,50
1378,2022-05-20,0000-0100,50,37
1379,2022-05-20,0100-0200,33,27
1380,2022-05-20,0200-0300,50,43
1381,2022-05-20,0300-0400,50,30
1382,2022-05-20,0400-0500,50,32
1383,2022-05-20,0500-0600,46,28
1384,2022-05-21,0600-0700,46,37
1385,2022-05-21,0700-0800,50,50
1386,2022-05-21,0800-0900,50,50
1387,2022-05-21,0900-1000,33,30
1388,2022-05-21,1000-1100,50,50
1389,2022-05-21,1100-1200,50,50
1390,2022-05-21,1200-1300,50,46
1391,2022-05-21,1300-1400,46,39
1392,2022-05-23,0600-0700,46,32
1393,2022-05-23,0700-0800,50,50
1394,2022-05-23,0800-0900,50,13
1395,2022-05-23,0900-1000,33,0
1396,2022-05-23,1000-1100,50,0
1397,2022-05-23,1100-1200,50,20
1398,2022-05-23,1200-1300,50,40
1399,2022-05-23,1300-1400,46,24
1400,2022-05-23,1400-1500,46,0
1401,2022-05-23,1500-1600,50,20
1402,2022-05-23,1600-1700,50,24
1403,2022-05-23,1700-1800,33,24
1404,2022-05-23,1800-1900,50,50
1405,2022-05-23,1900-2000,50,44
1406,2022-05-23,2000-2100,50,48
1407,2022-05-23,2100-2200,46,6
1408,2022-05-23,2200-2300,34,34
1409,2022-05-23,2300-0000,37,37
1410,2022-05-23,0000-0100,50,50
1411,2022-05-23,0100-0200,33,30
1412,2022-05-23,0200-0300,50,50
1413,2022-05-23,0300-0400,50,50
1414,2022-05-23,0400-0500,50,40
1415,2022-05-23,0500-0600,46,40
1416,2022-05-24,0600-0700,46,46
1417,2022-05-24,0700-0800,50,32
1418,2022-05-24,0800-0900,50,2
1419,2022-05-24,0900-1000,33,1
1420,2022-05-24,1000-1100,50,6
1421,2022-05-24,1100-1200,50,50
1422,2022-05-24,1200-1300,50,9
1423,2022-05-24,1300-1400,46,19
1424,2022-05-24,1400-1500,46,44
1425,2022-05-24,1500-1600,50,46
1426,2022-05-24,1600-1700,50,48
1427,2022-05-24,1700-1800,33,24
1428,2022-05-24,1800-1900,50,45
1429,2022-05-24,1900-2000,50,50
1430,2022-05-24,2000-2100,50,45
1431,2022-05-24,2100-2200,46,35
1432,2022-05-24,2200-2300,46,42
1433,2022-05-24,2300-0000,50,39
1434,2022-05-24,0000-0100,50,37
1435,2022-05-24,0100-0200,33,31
1436,2022-05-24,0200-0300,50,50
1437,2022-05-24,0300-0400,50,26
1438,2022-05-24,0400-0500,50,0
1439,2022-05-24,0500-0600,46,26
1440,2022-05-25,0600-0700,46,22
1441,2022-05-25,0700-0800,50,30
1442,2022-05-25,0800-0900,50,30
1443,2022-05-25,0900-1000,33,18
1444,2022-05-25,1000-1100,50,13
1445,2022-05-25,1100-1200,50,7
1446,2022-05-25,1200-1300,50,13
